loss,accuracy,val_loss,val_accuracy
1.0577443838119507,0.4427083432674408,1.2616380453109741,0.30841121077537537
1.0254665613174438,0.4781250059604645,1.2044687271118164,0.30841121077537537
1.0250706672668457,0.4833333194255829,1.24103844165802,0.30841121077537537
1.0195822715759277,0.49166667461395264,1.1960233449935913,0.29906541109085083
0.9820715188980103,0.5249999761581421,1.0979833602905273,0.4672897160053253
0.9283607006072998,0.5614583492279053,1.0766881704330444,0.420560747385025
0.9127060174942017,0.5895833373069763,1.0047434568405151,0.42990654706954956
0.9311307668685913,0.5802083611488342,0.980183482170105,0.4859813153743744
0.8850202560424805,0.6072916388511658,1.075965166091919,0.38317757844924927
0.8987148404121399,0.6114583611488342,0.9284214377403259,0.4953271150588989
0.895117461681366,0.5927083492279053,0.9739251732826233,0.4579439163208008
0.8610911965370178,0.6104166507720947,1.038800835609436,0.3925233781337738
0.867204487323761,0.6114583611488342,0.9124807715415955,0.47663551568984985
0.8504660129547119,0.6083333492279053,0.9729433059692383,0.4392523467540741
0.8616069555282593,0.6104166507720947,0.9806815981864929,0.4392523467540741
0.8456671237945557,0.606249988079071,0.9369378685951233,0.47663551568984985
0.8451126217842102,0.6114583611488342,0.976448655128479,0.4859813153743744
0.8490289449691772,0.6135416626930237,0.9935657978057861,0.420560747385025
0.8412972092628479,0.6020833253860474,0.9098755121231079,0.4953271150588989
0.8104504942893982,0.6156250238418579,0.9121250510215759,0.42990654706954956
0.7947518229484558,0.6177083253860474,0.7776760458946228,0.514018714427948
0.831874430179596,0.6364583373069763,0.78911954164505,0.47663551568984985
0.7930018305778503,0.6343749761581421,0.836109459400177,0.514018714427948
0.8076000809669495,0.6020833253860474,0.8164339661598206,0.5046728849411011
0.8250045776367188,0.6229166388511658,0.7629095911979675,0.5046728849411011
0.779283344745636,0.6395833492279053,0.7128567695617676,0.7289719581604004
0.7603999972343445,0.6604166626930237,0.8403263092041016,0.6261682510375977
0.7794429659843445,0.6166666746139526,0.7878179550170898,0.514018714427948
0.7530620098114014,0.625,0.6937616467475891,0.7009345889091492
0.7791336178779602,0.6312500238418579,0.7204381823539734,0.6822429895401001
0.7597116827964783,0.6552083492279053,0.7243883609771729,0.6822429895401001
0.7663460969924927,0.6416666507720947,0.7466157674789429,0.672897219657898
0.7709599137306213,0.6239583492279053,0.6906982064247131,0.6915887594223022
0.7286947965621948,0.6697916388511658,0.723265528678894,0.663551390171051
0.7250698804855347,0.6489583253860474,0.799375593662262,0.5981308221817017
0.7270296812057495,0.6645833253860474,0.6623488068580627,0.7289719581604004
0.7454579472541809,0.6729166507720947,0.6711029410362244,0.6822429895401001
0.7382697463035583,0.6666666865348816,0.6789268851280212,0.6915887594223022
0.7076559066772461,0.6760416626930237,0.7091413736343384,0.6542056202888489
0.7076507806777954,0.6760416626930237,0.6585354208946228,0.7383177280426025
0.709555983543396,0.6770833134651184,0.6976931691169739,0.672897219657898
0.7093813419342041,0.6770833134651184,0.7257723808288574,0.663551390171051
0.7330226302146912,0.6572916507720947,0.7730083465576172,0.5420560836791992
0.7069838047027588,0.6864583492279053,0.6908287405967712,0.6822429895401001
0.6816125512123108,0.6895833611488342,0.7006179094314575,0.6822429895401001
0.6988556385040283,0.6812499761581421,0.6688950657844543,0.7196261882781982
0.6808381676673889,0.6854166388511658,0.7232221364974976,0.7009345889091492
0.6832853555679321,0.6739583611488342,0.874829113483429,0.5700934529304504
0.7051529288291931,0.6947916746139526,0.7367796897888184,0.6355140209197998
0.6746142506599426,0.6885416507720947,0.6774582862854004,0.6822429895401001
0.6461647748947144,0.6958333253860474,0.5862789154052734,0.7383177280426025
0.6704986095428467,0.6968749761581421,0.7264472842216492,0.663551390171051
0.6788985729217529,0.6854166388511658,0.5954955816268921,0.7476635575294495
0.6449546217918396,0.6968749761581421,0.6190271973609924,0.7289719581604004
0.6793643236160278,0.6760416626930237,0.670926034450531,0.6822429895401001
0.6403515338897705,0.7166666388511658,0.6678426861763,0.6915887594223022
0.6420214176177979,0.7020833492279053,0.5738386511802673,0.7943925261497498
0.656782329082489,0.6947916746139526,0.7347539663314819,0.644859790802002
0.6357669830322266,0.7083333134651184,0.7370219230651855,0.6261682510375977
0.6533055901527405,0.7010416388511658,0.6573620438575745,0.6822429895401001
0.621510922908783,0.6979166865348816,0.5605800151824951,0.7196261882781982
0.6227512955665588,0.7072916626930237,0.6608460545539856,0.6915887594223022
0.6317456960678101,0.7052083611488342,0.6207676529884338,0.6915887594223022
0.6182854175567627,0.6979166865348816,0.558070182800293,0.7570093274116516
0.6736137270927429,0.6822916865348816,0.6155701279640198,0.7196261882781982
0.6380152106285095,0.690625011920929,0.5321575999259949,0.7663551568984985
0.6390416622161865,0.6979166865348816,0.7134242653846741,0.6542056202888489
0.6620051264762878,0.6989583373069763,0.5521420836448669,0.8037382960319519
0.6122177243232727,0.703125,0.5734686255455017,0.7289719581604004
0.6092248558998108,0.7322916388511658,0.5443585515022278,0.7757009267807007
0.6254876255989075,0.7093750238418579,0.5933259725570679,0.7289719581604004
0.5799094438552856,0.7552083134651184,0.6327194571495056,0.7289719581604004
0.5892429947853088,0.7270833253860474,0.5364552140235901,0.7757009267807007
0.584180474281311,0.7281249761581421,0.7349035739898682,0.6822429895401001
0.6312776803970337,0.7104166746139526,0.5902621746063232,0.7383177280426025
0.5819783806800842,0.7322916388511658,0.5908122062683105,0.7476635575294495
0.5692673921585083,0.7354166507720947,0.5192043781280518,0.7850467562675476
0.5761328935623169,0.734375,0.651997983455658,0.7102803587913513
0.5718244314193726,0.746874988079071,0.7851014137268066,0.6822429895401001
0.6113259792327881,0.71875,0.5567625761032104,0.7757009267807007
0.5634482502937317,0.7354166507720947,0.5921886563301086,0.7383177280426025
0.551274836063385,0.7260416746139526,0.6056780815124512,0.7476635575294495
0.5664243102073669,0.7364583611488342,0.5532186627388,0.7943925261497498
0.5920265316963196,0.7250000238418579,0.5484610199928284,0.7757009267807007
0.5562406182289124,0.7447916865348816,0.5797839760780334,0.7289719581604004
0.5549530386924744,0.7489583492279053,0.6073771119117737,0.7570093274116516
0.553877592086792,0.7385416626930237,0.5827344655990601,0.7757009267807007
0.5484556555747986,0.7385416626930237,0.6436461806297302,0.7383177280426025
0.5347313284873962,0.75,0.6396228671073914,0.7476635575294495
0.5298694372177124,0.7645833492279053,0.6448224782943726,0.7196261882781982
0.5414694547653198,0.7562500238418579,0.708536684513092,0.7289719581604004
0.5687775015830994,0.7406250238418579,0.5382481217384338,0.7570093274116516
0.5707318782806396,0.7322916388511658,0.5977919101715088,0.7570093274116516
0.5112040042877197,0.762499988079071,0.5785123109817505,0.7570093274116516
