------------------------------------------------------------
		Sky model: RS	Operation: diff
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.79      0.83      0.81       138
Partly cloudly       0.62      0.69      0.65       107
     Clear sky       0.92      0.69      0.79        81

      accuracy                           0.75       326
     macro avg       0.78      0.74      0.75       326
  weighted avg       0.77      0.75      0.75       326
