------------------------------------------------------------
		Sky model: RS	Operation: diff
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.84      0.94      0.89       112
Partly cloudly       0.82      0.63      0.71        65
     Clear sky       0.91      0.95      0.93        55

      accuracy                           0.85       232
     macro avg       0.86      0.84      0.84       232
  weighted avg       0.85      0.85      0.85       232
