loss,accuracy,val_loss,val_accuracy
0.9595369100570679,0.5596708059310913,0.920746922492981,0.5185185074806213
0.7902820110321045,0.6234567761421204,0.7099253535270691,0.6111111044883728
0.6720787286758423,0.6831275820732117,0.9601075649261475,0.5740740895271301
0.6313734650611877,0.7263374328613281,0.8058167099952698,0.6111111044883728
0.6580014228820801,0.6975308656692505,0.8375943303108215,0.6111111044883728
0.6240055561065674,0.7304526567459106,0.9613025188446045,0.6111111044883728
0.6528648734092712,0.701646089553833,0.9881005883216858,0.7407407164573669
0.5982399582862854,0.7283950448036194,0.8675336241722107,0.6851851940155029
0.608913004398346,0.7263374328613281,0.8981871008872986,0.6666666865348816
0.6480134129524231,0.7037037014961243,0.7997546792030334,0.6666666865348816
0.5806577205657959,0.7427983283996582,0.8364247679710388,0.7037037014961243
0.5866625308990479,0.7386831045150757,0.8490087985992432,0.7407407164573669
0.5835425853729248,0.7325102686882019,0.7973323464393616,0.7037037014961243
0.5569894909858704,0.7674897313117981,0.8210812211036682,0.7222222089767456
0.5823549032211304,0.7283950448036194,0.9343372583389282,0.7037037014961243
0.5580801963806152,0.7818930149078369,0.8762981295585632,0.6851851940155029
0.571506142616272,0.7366254925727844,0.826728105545044,0.7037037014961243
0.5638368129730225,0.7551440596580505,0.8211202025413513,0.7037037014961243
0.5390386581420898,0.7654321193695068,0.7899551391601562,0.6111111044883728
0.5837178230285645,0.7427983283996582,0.7119499444961548,0.7222222089767456
0.571409285068512,0.748971164226532,0.7590186595916748,0.7222222089767456
0.5484194159507751,0.7716049551963806,0.6656249761581421,0.7222222089767456
0.5398346781730652,0.7880658507347107,0.7476119995117188,0.6111111044883728
0.5430117249488831,0.7695473432540894,0.7627993822097778,0.7037037014961243
0.5488321781158447,0.7551440596580505,0.7389666438102722,0.7037037014961243
0.5609773397445679,0.7469135522842407,0.8182269930839539,0.7407407164573669
0.5874595046043396,0.7448559403419495,0.6534829139709473,0.6666666865348816
0.5685732364654541,0.7325102686882019,0.683157742023468,0.7037037014961243
0.5334786772727966,0.7592592835426331,0.9091281294822693,0.7407407164573669
