------------------------------------------------------------
		Sky model: RS	Operation: ratio
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.81      0.94      0.87       112
Partly cloudly       0.77      0.52      0.62        65
     Clear sky       0.86      0.91      0.88        55

      accuracy                           0.81       232
     macro avg       0.81      0.79      0.79       232
  weighted avg       0.81      0.81      0.80       232
