------------------------------------------------------------
		Sky model: RS	Operation: diff
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.67      0.71      0.69       125
Partly cloudly       0.72      0.46      0.57        84
     Clear sky       0.52      0.72      0.60        57

      accuracy                           0.64       266
     macro avg       0.64      0.63      0.62       266
  weighted avg       0.65      0.64      0.63       266
