------------------------------------------------------------
		Sky model: RS	Operation: diff
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.94      0.80      0.87       112
Partly cloudly       0.66      0.66      0.66        65
     Clear sky       0.75      0.96      0.84        55

      accuracy                           0.80       232
     macro avg       0.78      0.81      0.79       232
  weighted avg       0.81      0.80      0.80       232
