loss,accuracy,val_loss,val_accuracy
5.313096523284912,0.42395833134651184,1.1334469318389893,0.3644859790802002
0.9521811008453369,0.5114583373069763,1.0310465097427368,0.37383177876472473
0.8420217633247375,0.5687500238418579,0.9457478523254395,0.38317757844924927
0.8043842911720276,0.5874999761581421,0.9841079711914062,0.42990654706954956
0.774780809879303,0.6322916746139526,0.896594762802124,0.5327102541923523
0.7074689865112305,0.6802083253860474,0.6853623390197754,0.663551390171051
0.6777957677841187,0.6802083253860474,0.6324331760406494,0.7383177280426025
0.6644841432571411,0.6781250238418579,0.6162135601043701,0.7663551568984985
0.6428478956222534,0.7010416388511658,0.6438047885894775,0.7476635575294495
0.6220611929893494,0.721875011920929,0.5604538321495056,0.7663551568984985
0.6245052218437195,0.7072916626930237,0.5476796627044678,0.7943925261497498
0.5867807865142822,0.7385416626930237,0.7914443016052246,0.663551390171051
0.5511866211891174,0.7635416388511658,0.5429355502128601,0.7757009267807007
0.5594534277915955,0.7510416507720947,0.670073390007019,0.6915887594223022
0.508902370929718,0.7854166626930237,0.5184833407402039,0.7663551568984985
0.5577443242073059,0.7447916865348816,0.5626758933067322,0.7663551568984985
0.5277121663093567,0.7583333253860474,0.48018181324005127,0.8130841255187988
0.5268590450286865,0.7614583373069763,0.6386142373085022,0.6915887594223022
0.5036724805831909,0.778124988079071,0.495360404253006,0.8130841255187988
0.5391172170639038,0.768750011920929,0.46219465136528015,0.7757009267807007
0.5087101459503174,0.7864583134651184,0.49714750051498413,0.822429895401001
0.5209184885025024,0.7854166626930237,0.5237309336662292,0.7850467562675476
0.4916805624961853,0.7802083492279053,0.6957621574401855,0.7009345889091492
0.49311140179634094,0.7885416746139526,0.5569997429847717,0.7663551568984985
0.48240867257118225,0.793749988079071,0.5233628749847412,0.7476635575294495
0.46042484045028687,0.7979166507720947,0.46392881870269775,0.7850467562675476
0.47224846482276917,0.78125,0.49123695492744446,0.7943925261497498
0.4520381689071655,0.7854166626930237,0.4793006181716919,0.822429895401001
0.49171626567840576,0.800000011920929,0.49057435989379883,0.8130841255187988
0.4295315742492676,0.8031250238418579,0.45699962973594666,0.7943925261497498
0.433289498090744,0.8041666746139526,0.5430066585540771,0.7570093274116516
0.43865278363227844,0.8229166865348816,0.48416319489479065,0.7943925261497498
0.4272618591785431,0.8125,0.5177600383758545,0.7476635575294495
0.43621551990509033,0.8239583373069763,0.5023075342178345,0.7476635575294495
0.41838228702545166,0.8218749761581421,0.437465637922287,0.822429895401001
0.40256986021995544,0.8270833492279053,0.46221923828125,0.8037382960319519
0.45769354701042175,0.8020833134651184,0.5275649428367615,0.7757009267807007
0.3961085081100464,0.8385416865348816,0.5080206394195557,0.7850467562675476
0.44231510162353516,0.809374988079071,0.7937902212142944,0.7009345889091492
0.42439815402030945,0.831250011920929,0.623405396938324,0.7196261882781982
0.4054304361343384,0.824999988079071,0.498757541179657,0.7757009267807007
0.4091976284980774,0.8218749761581421,0.4572092890739441,0.7943925261497498
0.3973683714866638,0.8260416388511658,0.5241361260414124,0.7383177280426025
0.39224177598953247,0.8322916626930237,0.4736548662185669,0.7943925261497498
0.40862566232681274,0.8197916746139526,0.5015015006065369,0.7476635575294495
0.40478408336639404,0.8208333253860474,0.4949513375759125,0.7383177280426025
0.3911648988723755,0.8291666507720947,0.45758745074272156,0.7757009267807007
0.3779197335243225,0.8374999761581421,0.5934879183769226,0.7383177280426025
0.4193839430809021,0.8187500238418579,0.4762689173221588,0.7850467562675476
0.3746178448200226,0.8374999761581421,0.5209496021270752,0.7943925261497498
0.3671390414237976,0.8583333492279053,0.48943087458610535,0.7850467562675476
0.38581517338752747,0.8385416865348816,0.5613146424293518,0.7383177280426025
0.38455313444137573,0.84375,0.5129091143608093,0.7663551568984985
0.36090952157974243,0.8520833253860474,0.6024906039237976,0.7289719581604004
0.38967424631118774,0.8322916626930237,0.5175859928131104,0.7383177280426025
