,Cloudly,Partly cloudly,Clear sky,accuracy,macro avg,weighted avg
precision,0.9534883720930233,0.6813186813186813,0.7794117647058824,0.8263888888888888,0.8047396060391957,0.8379163550482805
recall,0.8601398601398601,0.7560975609756098,0.8412698412698413,0.8263888888888888,0.8191690874617704,0.8263888888888888
f1-score,0.9044117647058824,0.7167630057803469,0.8091603053435115,0.8263888888888888,0.8101116919432471,0.8301477363318432
support,143.0,82.0,63.0,0.8263888888888888,288.0,288.0
