loss,accuracy,val_loss,val_accuracy
1.0486977100372314,0.4835391044616699,1.5904462337493896,0.46296295523643494
0.9535123109817505,0.5308641791343689,7.065191745758057,0.48148149251937866
0.775246798992157,0.6399176716804504,0.6851933598518372,0.6666666865348816
0.6975605487823486,0.6646090745925903,6.155873775482178,0.7222222089767456
0.758171796798706,0.644032895565033,20.945100784301758,0.6851851940155029
0.6591400504112244,0.7037037014961243,13.882121086120605,0.6481481194496155
0.619936466217041,0.7078189253807068,9.358712196350098,0.7037037014961243
0.60645991563797,0.7345678806304932,9.848095893859863,0.7407407164573669
0.592211127281189,0.7386831045150757,7.360162258148193,0.7222222089767456
0.6088292002677917,0.7366254925727844,8.433929443359375,0.6851851940155029
0.5546249747276306,0.748971164226532,7.981377601623535,0.6666666865348816
0.5704975724220276,0.7304526567459106,7.812954425811768,0.6666666865348816
0.5767076015472412,0.7469135522842407,12.635785102844238,0.7222222089767456
0.5312384963035583,0.7530864477157593,8.882828712463379,0.7407407164573669
0.5374698042869568,0.7551440596580505,8.432637214660645,0.7962962985038757
0.5198229551315308,0.790123462677002,4.473138809204102,0.8333333134651184
0.5528944134712219,0.7818930149078369,30.71605110168457,0.7777777910232544
0.5046675801277161,0.7839506268501282,17.647077560424805,0.8148148059844971
0.5121408104896545,0.7716049551963806,11.536759376525879,0.6851851940155029
0.4888685643672943,0.7777777910232544,11.199061393737793,0.7777777910232544
0.46934911608695984,0.8004115223884583,7.6173930168151855,0.8148148059844971
0.49400776624679565,0.7942386865615845,6.887114524841309,0.7962962985038757
0.47426483035087585,0.806584358215332,15.724037170410156,0.7777777910232544
0.4696393609046936,0.8230452537536621,8.201942443847656,0.8148148059844971
0.4482765793800354,0.806584358215332,10.48695182800293,0.7962962985038757
0.46522772312164307,0.8148148059844971,8.851648330688477,0.8148148059844971
0.49311473965644836,0.8230452537536621,10.200678825378418,0.7222222089767456
0.44331029057502747,0.8045267462730408,7.668140888214111,0.8518518805503845
0.4399107098579407,0.8086419701576233,8.536882400512695,0.7962962985038757
0.4362161457538605,0.8168724179267883,15.596417427062988,0.7962962985038757
0.4472671151161194,0.8086419701576233,8.0618896484375,0.8148148059844971
0.40356913208961487,0.8415637612342834,8.29619026184082,0.8333333134651184
0.4381604790687561,0.8251028656959534,8.506180763244629,0.8518518805503845
0.4449983537197113,0.8168724179267883,2.3141775131225586,0.8518518805503845
0.39928266406059265,0.8292180895805359,24.272632598876953,0.8518518805503845
0.41224202513694763,0.8271604776382446,9.053229331970215,0.8148148059844971
0.40277767181396484,0.8353909254074097,7.220736980438232,0.8333333134651184
0.41859275102615356,0.8209876418113708,7.634457111358643,0.8518518805503845
0.3960861265659332,0.8312757015228271,12.407957077026367,0.8148148059844971
0.36972904205322266,0.8333333134651184,5.032397270202637,0.6851851940155029
0.39853864908218384,0.8251028656959534,4.666532516479492,0.8518518805503845
0.3960302472114563,0.8251028656959534,25.675905227661133,0.7962962985038757
0.35249754786491394,0.8744856119155884,16.400346755981445,0.7777777910232544
0.383743554353714,0.8415637612342834,14.445868492126465,0.8333333134651184
0.36541205644607544,0.8353909254074097,8.839460372924805,0.8518518805503845
0.3987075090408325,0.8395061492919922,13.286700248718262,0.8148148059844971
0.3438047766685486,0.855967104434967,7.655100345611572,0.8518518805503845
0.36666154861450195,0.8641975522041321,9.32718563079834,0.8333333134651184
0.3931402862071991,0.8374485373497009,51.28102493286133,0.8333333134651184
0.3624667227268219,0.845678985118866,26.97146987915039,0.8333333134651184
0.35501760244369507,0.8600823283195496,5.445971488952637,0.8518518805503845
0.36773812770843506,0.8600823283195496,6.429425239562988,0.8518518805503845
0.3702597916126251,0.8477365970611572,13.733416557312012,0.8148148059844971
0.3508298397064209,0.8436213731765747,0.3832540512084961,0.8703703880310059
0.3587968945503235,0.8600823283195496,0.422080934047699,0.8518518805503845
0.35685959458351135,0.8518518805503845,3.5382678508758545,0.8518518805503845
0.3566195070743561,0.8539094924926758,7.320140361785889,0.8518518805503845
0.3577268421649933,0.8518518805503845,9.993289947509766,0.8703703880310059
0.3371882140636444,0.8580247163772583,9.816802024841309,0.8518518805503845
0.3265169560909271,0.8580247163772583,9.857497215270996,0.8518518805503845
0.3154449164867401,0.8724279999732971,7.833045482635498,0.8888888955116272
0.32037782669067383,0.8703703880310059,8.607690811157227,0.8518518805503845
0.3313632309436798,0.8683127760887146,24.63284683227539,0.8333333134651184
0.29661378264427185,0.8744856119155884,14.96078872680664,0.8703703880310059
0.29412728548049927,0.8847736716270447,8.766180038452148,0.8703703880310059
0.3179989457130432,0.855967104434967,10.972931861877441,0.8518518805503845
0.3060677945613861,0.8621399402618408,9.098697662353516,0.8703703880310059
0.2945229709148407,0.8827160596847534,11.519994735717773,0.8888888955116272
0.3132886290550232,0.8724279999732971,11.327129364013672,0.9074074029922485
0.30616602301597595,0.8641975522041321,13.234705924987793,0.8333333134651184
0.30957016348838806,0.8703703880310059,18.52181053161621,0.7407407164573669
0.28609246015548706,0.8827160596847534,10.697932243347168,0.9074074029922485
0.2775101661682129,0.8991769552230835,15.92292594909668,0.8703703880310059
0.2820703685283661,0.8847736716270447,17.54945182800293,0.7777777910232544
0.28025686740875244,0.8930041193962097,32.99971008300781,0.8333333134651184
0.28694307804107666,0.8765432238578796,23.318626403808594,0.8703703880310059
0.2700505554676056,0.8971193432807922,20.234325408935547,0.8518518805503845
0.27738815546035767,0.8868312835693359,17.33558464050293,0.8518518805503845
0.2649768888950348,0.8909465074539185,15.928768157958984,0.8888888955116272
0.2630367875099182,0.8971193432807922,18.408084869384766,0.8888888955116272
0.27480441331863403,0.8847736716270447,21.875492095947266,0.8703703880310059
0.2789885401725769,0.8827160596847534,9.367616653442383,0.7962962985038757
0.2524821162223816,0.8991769552230835,12.121479988098145,0.8703703880310059
0.2713412642478943,0.8868312835693359,19.842493057250977,0.8518518805503845
0.2528826594352722,0.9074074029922485,21.503583908081055,0.7037037014961243
0.24739420413970947,0.895061731338501,6.956037521362305,0.9074074029922485
0.2481817901134491,0.8971193432807922,30.918888092041016,0.8518518805503845
0.28744378685951233,0.8827160596847534,17.961973190307617,0.8703703880310059
0.2573620676994324,0.8868312835693359,16.946115493774414,0.8888888955116272
0.2343919426202774,0.9074074029922485,15.37858772277832,0.8333333134651184
0.24816767871379852,0.9012345671653748,15.935837745666504,0.9074074029922485
0.23234207928180695,0.9176954627037048,19.219064712524414,0.8518518805503845
0.2332196980714798,0.9135802388191223,16.833162307739258,0.8703703880310059
0.27524054050445557,0.8991769552230835,22.783153533935547,0.8888888955116272
0.231987863779068,0.9197530746459961,23.30619239807129,0.8703703880310059
0.23135130107402802,0.9094650149345398,23.45459747314453,0.8888888955116272
0.2296706885099411,0.9135802388191223,22.18714714050293,0.8703703880310059
0.23509107530117035,0.8991769552230835,11.877887725830078,0.8888888955116272
0.22734415531158447,0.9135802388191223,17.93959617614746,0.9074074029922485
0.21119233965873718,0.9279835224151611,19.324132919311523,0.8518518805503845
0.24057994782924652,0.9012345671653748,35.79829025268555,0.8888888955116272
