------------------------------------------------------------
		Sky model: RS	Operation: ratio
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.85      0.89      0.87       125
Partly cloudly       0.76      0.64      0.70        84
     Clear sky       0.80      0.91      0.85        57

      accuracy                           0.82       266
     macro avg       0.80      0.81      0.81       266
  weighted avg       0.81      0.82      0.81       266
