------------------------------------------------------------
		Sky model: RS	Operation: ratio
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.79      0.85      0.82       137
Partly cloudly       0.75      0.59      0.66       111
     Clear sky       0.73      0.86      0.79        71

      accuracy                           0.76       319
     macro avg       0.76      0.77      0.76       319
  weighted avg       0.76      0.76      0.76       319
