------------------------------------------------------------
		Sky model: GHI	Operation: ratio
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.88      0.95      0.91       112
Partly cloudly       0.74      0.66      0.70        65
     Clear sky       0.85      0.84      0.84        55

      accuracy                           0.84       232
     macro avg       0.83      0.81      0.82       232
  weighted avg       0.84      0.84      0.84       232
