------------------------------------------------------------
		Sky model: RS	Operation: ratio
------------------------------------------------------------
                precision    recall  f1-score   support

       Cloudly       0.89      0.87      0.88       125
Partly cloudly       0.79      0.68      0.73        84
     Clear sky       0.76      0.95      0.84        57

      accuracy                           0.83       266
     macro avg       0.81      0.83      0.82       266
  weighted avg       0.83      0.83      0.82       266
