loss,accuracy,val_loss,val_accuracy
1.023268461227417,0.46345028281211853,0.8857738971710205,0.6052631735801697
0.926082968711853,0.5497075915336609,0.930942714214325,0.4736842215061188
0.7948254346847534,0.6184210777282715,0.815741777420044,0.5657894611358643
0.7427617311477661,0.6418128609657288,0.8580816984176636,0.5921052694320679
0.7206473350524902,0.6593567132949829,0.7847374081611633,0.6973684430122375
0.7088618874549866,0.6710526347160339,0.9475418925285339,0.5657894611358643
0.7312416434288025,0.6505848169326782,0.8717339038848877,0.5526315569877625
0.7019373178482056,0.6783625483512878,0.7045708894729614,0.75
0.6706655621528625,0.6856725215911865,0.7206560373306274,0.7236841917037964
0.6832493543624878,0.6944444179534912,0.6839273571968079,0.75
0.6503908038139343,0.7119883298873901,0.6724159121513367,0.7236841917037964
0.6549828052520752,0.6988304257392883,0.7684760093688965,0.7105262875556946
0.6598676443099976,0.719298243522644,0.7146614193916321,0.6973684430122375
0.6407150626182556,0.7280701994895935,0.638348400592804,0.75
0.5909328460693359,0.7631579041481018,0.6254997253417969,0.7763158082962036
0.5988713502883911,0.7558479309082031,0.6846035122871399,0.7763158082962036
0.6028115153312683,0.7412280440330505,0.7052367329597473,0.6842105388641357
0.5891655683517456,0.7704678177833557,0.6120359897613525,0.7763158082962036
0.5905256867408752,0.7353801131248474,0.6698387265205383,0.7368420958518982
0.5467256903648376,0.792397677898407,0.7259524464607239,0.6842105388641357
0.6372302770614624,0.7324561476707458,0.8039531111717224,0.5131579041481018
0.7254692912101746,0.652046799659729,0.763647735118866,0.6578947305679321
0.56930011510849,0.7719298005104065,0.7186431288719177,0.7368420958518982
0.5526624321937561,0.7792397737503052,0.7232365608215332,0.7894737124443054
0.5618513226509094,0.7573099136352539,0.7184956669807434,0.75
0.5301041603088379,0.7880116701126099,0.6701251864433289,0.7631579041481018
0.5365988612174988,0.7865496873855591,0.5864255428314209,0.8026315569877625
0.5188838839530945,0.7982456088066101,0.7474578619003296,0.7236841917037964
0.5543151497840881,0.7748538255691528,0.5818958878517151,0.8026315569877625
0.4914066195487976,0.8011695742607117,0.6645566821098328,0.7631579041481018
0.49580085277557373,0.8040935397148132,0.6116127967834473,0.8157894611358643
0.5016717314720154,0.8055555820465088,0.6021779775619507,0.8157894611358643
0.49139532446861267,0.8114035129547119,0.5775071978569031,0.8289473652839661
0.47967249155044556,0.8070175647735596,0.6065252423286438,0.7894737124443054
0.46255189180374146,0.8114035129547119,0.6337040662765503,0.7894737124443054
0.4667441248893738,0.817251443862915,0.5784189701080322,0.8289473652839661
0.4638378620147705,0.8216374516487122,0.5950248837471008,0.7763158082962036
0.4568996727466583,0.8245614171028137,0.6408864855766296,0.8026315569877625
0.45446813106536865,0.817251443862915,0.7900851964950562,0.7368420958518982
0.4677327871322632,0.8055555820465088,0.6413252949714661,0.8157894611358643
0.46787476539611816,0.8187134265899658,0.575456976890564,0.8157894611358643
0.421564519405365,0.8406432867050171,0.6587532162666321,0.8026315569877625
0.43404296040534973,0.8274853825569153,0.606360912322998,0.8421052694320679
0.42338839173316956,0.8304093480110168,0.7469151020050049,0.7763158082962036
0.4423447847366333,0.8245614171028137,0.6619871258735657,0.8157894611358643
0.4131258726119995,0.8333333134651184,0.5636944770812988,0.8157894611358643
0.38624608516693115,0.847953200340271,0.6561508774757385,0.8026315569877625
0.39633727073669434,0.8435672521591187,0.5972636938095093,0.8157894611358643
0.38505858182907104,0.8391813039779663,0.6474338173866272,0.7894737124443054
0.3817070722579956,0.8362573385238647,0.6141937375068665,0.8026315569877625
0.3585844337940216,0.8421052694320679,0.6443201303482056,0.8157894611358643
0.3317493498325348,0.8640350699424744,0.7878357768058777,0.7894737124443054
0.3915177285671234,0.8421052694320679,0.6646386981010437,0.7763158082962036
0.33639469742774963,0.8654970526695251,0.5413951873779297,0.8026315569877625
0.3128740191459656,0.8801169395446777,0.6443839073181152,0.7894737124443054
0.30534809827804565,0.8728070259094238,0.628294825553894,0.8289473652839661
0.29893967509269714,0.8771929740905762,0.8593307137489319,0.7631579041481018
0.33907389640808105,0.8654970526695251,0.5350089073181152,0.8026315569877625
0.2831190526485443,0.8859649300575256,0.6903465986251831,0.8157894611358643
0.2900856137275696,0.8771929740905762,0.6610566973686218,0.8157894611358643
0.27517086267471313,0.8947368264198303,0.6565877795219421,0.8026315569877625
0.26259472966194153,0.8845029473304749,0.6962029933929443,0.8157894611358643
0.2585684061050415,0.8947368264198303,0.6051604747772217,0.8026315569877625
0.2470613270998001,0.8888888955116272,0.6259668469429016,0.8289473652839661
0.24553194642066956,0.9093567132949829,0.7223346829414368,0.8026315569877625
0.2532411217689514,0.9049707651138306,0.5305778384208679,0.8289473652839661
0.25398916006088257,0.8991228342056274,0.6785460710525513,0.8289473652839661
0.22413472831249237,0.9166666865348816,0.680096447467804,0.8289473652839661
0.17711754143238068,0.9312865734100342,0.8591917753219604,0.7894737124443054
0.20985707640647888,0.9078947305679321,0.7628957629203796,0.8157894611358643
0.17318347096443176,0.932748556137085,0.6463228464126587,0.8289473652839661
0.18417605757713318,0.9283625483512878,0.9858345985412598,0.8026315569877625
0.24322554469108582,0.902046799659729,0.9363781809806824,0.8026315569877625
0.15673908591270447,0.9429824352264404,0.8988120555877686,0.8026315569877625
0.15602287650108337,0.9385964870452881,0.9073153138160706,0.8157894611358643
0.17995837330818176,0.9385964870452881,0.7622688412666321,0.8289473652839661
0.1240074560046196,0.9532163739204407,0.8007500767707825,0.8421052694320679
0.1102714091539383,0.9663742780685425,0.8270629048347473,0.8026315569877625
0.20823796093463898,0.9239766001701355,0.7099065184593201,0.8157894611358643
0.1548171043395996,0.9473684430122375,0.8110435009002686,0.7631579041481018
0.13811051845550537,0.9502924084663391,0.8667802214622498,0.7894737124443054
0.08838754147291183,0.969298243522644,0.9466781616210938,0.7763158082962036
0.08466892689466476,0.9722222089767456,0.9113205075263977,0.7894737124443054
0.044058121740818024,0.9897660613059998,1.012012004852295,0.7763158082962036
0.080008864402771,0.9751461744308472,0.9588581919670105,0.8026315569877625
0.07739953696727753,0.9766082167625427,0.901299238204956,0.8157894611358643
0.29585519433021545,0.902046799659729,0.6810432076454163,0.8157894611358643
0.07888435572385788,0.9795321822166443,0.8031258583068848,0.8026315569877625
0.052015144377946854,0.9897660613059998,0.828440248966217,0.7894737124443054
0.05404485762119293,0.9795321822166443,1.0214077234268188,0.7894737124443054
0.20354920625686646,0.9342105388641357,0.8844103813171387,0.7763158082962036
0.15278945863246918,0.9502924084663391,0.9668912291526794,0.7763158082962036
0.1418069303035736,0.957602322101593,0.8043891787528992,0.7763158082962036
0.10133761167526245,0.9707602262496948,0.8622270822525024,0.75
0.10258594155311584,0.9663742780685425,0.8515378832817078,0.8157894611358643
0.039886269718408585,0.9897660613059998,0.9752169251441956,0.7894737124443054
0.023969920352101326,0.9941520690917969,0.8266231417655945,0.8157894611358643
0.022757548838853836,0.9941520690917969,0.9051597118377686,0.7894737124443054
0.058957405388355255,0.9839181303977966,0.938687264919281,0.7763158082962036
0.11478691548109055,0.9605262875556946,0.7098008990287781,0.8421052694320679
0.08846519142389297,0.9663742780685425,0.8661579489707947,0.7763158082962036
0.08802413940429688,0.957602322101593,0.8629963397979736,0.7894737124443054
0.06268362700939178,0.9809941649436951,0.9126408100128174,0.7894737124443054
0.02192019112408161,0.9956140518188477,0.9253990650177002,0.7763158082962036
0.014036559499800205,0.9956140518188477,0.9860032796859741,0.8026315569877625
0.018260154873132706,0.9926900863647461,1.0312477350234985,0.7763158082962036
0.19907517731189728,0.9298245906829834,0.7854965329170227,0.8026315569877625
0.13619022071361542,0.9502924084663391,0.9607451558113098,0.7894737124443054
0.054313257336616516,0.9912280440330505,1.0001249313354492,0.7894737124443054
0.05932119861245155,0.9824561476707458,1.0423513650894165,0.7763158082962036
0.02285333350300789,0.9941520690917969,1.145857810974121,0.7894737124443054
0.009190449491143227,0.9985380172729492,1.0978498458862305,0.8026315569877625
0.11807398498058319,0.9634503126144409,1.144205927848816,0.7368420958518982
0.1449572890996933,0.9385964870452881,0.6814991235733032,0.8421052694320679
0.12074895203113556,0.9561403393745422,0.9311797618865967,0.7631579041481018
0.04943761229515076,0.9897660613059998,0.7737611532211304,0.8157894611358643
0.027998583391308784,0.9912280440330505,0.9535471200942993,0.7368420958518982
0.024027621373534203,0.9941520690917969,0.8356684446334839,0.8026315569877625
0.01212932076305151,0.9970760345458984,0.9237047433853149,0.8026315569877625
0.010063458234071732,0.9985380172729492,0.8854687213897705,0.8026315569877625
0.03646773844957352,0.9868420958518982,1.1164186000823975,0.7894737124443054
0.16545450687408447,0.9444444179534912,1.0569238662719727,0.8157894611358643
0.05742287635803223,0.9824561476707458,0.9691802859306335,0.75
0.014783247373998165,0.9970760345458984,0.9976011514663696,0.7763158082962036
0.01308966614305973,0.9956140518188477,1.1584358215332031,0.7631579041481018
0.009256605990231037,0.9970760345458984,1.1567689180374146,0.7763158082962036
0.03969844430685043,0.9853801131248474,1.1526014804840088,0.7368420958518982
0.17824894189834595,0.9385964870452881,0.8505591154098511,0.8026315569877625
0.04746222868561745,0.9868420958518982,0.8352996110916138,0.8157894611358643
0.015668893232941628,0.9956140518188477,0.9665129780769348,0.8157894611358643
0.01466379500925541,0.9941520690917969,1.0263503789901733,0.8157894611358643
0.0072590201161801815,0.9985380172729492,0.9984336495399475,0.8157894611358643
0.00565596017986536,0.9985380172729492,0.9962438344955444,0.8157894611358643
0.07446110248565674,0.9780701994895935,1.2048481702804565,0.8157894611358643
0.10360486805438995,0.9722222089767456,0.8578997254371643,0.8289473652839661
0.028219448402523994,0.9912280440330505,0.8461718559265137,0.8289473652839661
0.03559957072138786,0.9897660613059998,0.8993064761161804,0.8157894611358643
0.024486511945724487,0.9941520690917969,1.0061910152435303,0.8026315569877625
0.12567561864852905,0.9590643048286438,1.0811306238174438,0.7631579041481018
0.0886295735836029,0.9678362607955933,0.9224816560745239,0.8026315569877625
0.07599980384111404,0.9766082167625427,0.9106050729751587,0.8157894611358643
0.014157138764858246,0.9970760345458984,0.8525356650352478,0.8552631735801697
0.009145107120275497,0.9985380172729492,0.864041805267334,0.8421052694320679
0.0062852101400494576,0.9970760345458984,0.8655282258987427,0.8289473652839661
0.00522235780954361,0.9985380172729492,0.8998329639434814,0.8421052694320679
0.005018895957618952,0.9985380172729492,0.9240696430206299,0.8289473652839661
0.006357415579259396,0.9985380172729492,0.9659050107002258,0.8157894611358643
0.0027980245649814606,0.9985380172729492,1.035300374031067,0.8026315569877625
